person,VoteAlongRatio_Film,VoteAlongRatio_FS_IIR,VoteAlongRatio_FS_FSS,VoteAlongRatio_FS_CM,VoteAlongRatio_FS_REB,sex_female,sex_male,Year_2012,Year_2014,Year_2016,Year_2018,ethnicity_asian,ethnicity_black,ethnicity_hispanic,ethnicity_islander,ethnicity_native,ethnicity_white,party_short_D,party_short_R,MODELING_GROUP,Disney_Donations_Diff,Bloomberg_Donations_Diff,Citadel_Donations_Diff
372,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,500.0,0.0,0.0
372,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,1500.0,0.0,0.0
372,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
372,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
373,0.0,0.7142857142857143,0.7777777777777778,1.0,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
373,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
373,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
373,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
375,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
375,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
375,0.0,0.8,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
375,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
377,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,500.0,0.0,0.0
377,0.0,0.8,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,-500.0,0.0,0.0
377,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,2000.0,0.0,0.0
377,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
379,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,-2000.0,0.0,0.0
379,0.0,0.8,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,750.0,0.0,0.0
379,0.0,0.8571428571428571,0.7777777777777778,0.75,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,-250.0,0.0,0.0
379,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
381,0.0,0.8571428571428571,0.8888888888888888,1.0,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
381,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
381,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
381,0.0,0.4,0.0,0.6,0.5,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
386,0.0,0.6666666666666666,0.3333333333333333,0.5714285714285714,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
386,0.0,0.4,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
386,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
386,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
389,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,0,0,0,1,TRAINING,0.0,0.0,0.0
389,0.0,0.6,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,TRAINING,0.0,0.0,0.0
389,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,TRAINING,1000.0,0.0,0.0
389,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,0,1,TRAINING,,,
393,0.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,-500.0,0.0,0.0
393,0.0,0.8,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
393,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
393,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
394,0.0,0.5,0.6666666666666666,1.0,0.6666666666666666,1,0,0,0,0,1,0,0,1,0,0,0,0,1,TRAINING,,,
394,0.0,0.7142857142857143,0.8888888888888888,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,TRAINING,0.0,0.0,0.0
394,0.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,TRAINING,0.0,0.0,0.0
394,0.0,0.3333333333333333,1.0,0.7142857142857143,0.3333333333333333,1,0,1,0,0,0,0,0,1,0,0,0,0,1,TRAINING,0.0,0.0,0.0
395,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
395,0.0,0.6,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
395,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
395,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
396,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
396,0.0,0.6,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
396,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
396,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
398,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
398,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
398,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,-2000.0,0.0,0.0
398,0.0,0.6,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
399,0.0,0.5,0.3333333333333333,0.5714285714285714,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
399,0.0,0.2,0.3333333333333333,0.4,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
399,0.0,0.8571428571428571,0.6666666666666666,0.75,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
399,0.0,0.0,0.3333333333333333,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
401,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
401,0.0,0.6,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
401,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
401,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
402,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
402,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
402,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
402,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
404,0.0,0.25,0.3333333333333333,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
404,0.0,0.7142857142857143,0.8888888888888888,0.75,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
404,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
404,0.0,0.4,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
407,0.0,0.8333333333333334,0.6666666666666666,0.5714285714285714,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,2250.0,0.0,0.0
407,0.0,0.8,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,-1250.0,0.0,0.0
407,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,1500.0,0.0,0.0
407,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
408,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
408,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
408,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
408,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
409,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
409,0.0,1.0,0.6666666666666666,0.8,0.75,1,0,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
409,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
409,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
410,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
410,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,-1000.0,0.0,0.0
410,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
410,0.0,1.0,0.6666666666666666,0.8,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,2000.0,0.0,0.0
414,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
414,0.0,1.0,0.6666666666666666,0.8,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,2500.0,0.0,0.0
414,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,-2500.0,0.0,0.0
414,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
416,0.0,0.5,0.0,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
416,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,-2000.0,0.0,0.0
416,0.0,0.4,0.3333333333333333,0.6,0.5,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,1000.0,0.0,0.0
416,0.0,0.7142857142857143,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,-1000.0,0.0,0.0
418,0.0,0.0,0.0,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
418,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
418,0.0,0.6,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
418,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
419,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,2500.0,0.0,0.0
419,0.0,0.4,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,-1500.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,-1000.0,0.0,0.0
419,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
421,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
421,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
421,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
421,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
422,0.0,0.7142857142857143,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
422,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
422,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
422,0.0,0.6,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
423,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
423,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
423,0.0,0.7142857142857143,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
423,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
425,0.0,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,0.0,0.0,0.0
425,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,0.0,0.0,0.0
425,0.0,0.7142857142857143,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,TESTING,0.0,0.0,0.0
425,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,1,TESTING,,,
426,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
426,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
426,0.0,0.6,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
426,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
428,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
428,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
428,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
428,0.0,1.0,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
430,0.0,0.8333333333333334,0.3333333333333333,0.8571428571428571,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
430,0.0,0.4,0.3333333333333333,0.6,0.5,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
430,0.0,0.7142857142857143,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
430,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
431,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
431,0.0,0.6,0.6666666666666666,0.8,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
431,0.0,0.7142857142857143,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
431,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
432,0.0,0.7142857142857143,0.7777777777777778,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
432,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
432,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,1000.0,0.0,0.0
432,0.0,0.8,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,500.0,0.0,0.0
433,0.0,0.8,0.3333333333333333,0.4,0.25,1,0,0,1,0,0,0,0,0,0,0,1,1,0,TESTING,500.0,0.0,0.0
433,0.0,0.2857142857142857,0.4444444444444444,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,TESTING,-500.0,0.0,0.0
433,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,TESTING,,,
433,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
435,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
435,0.0,0.8,0.3333333333333333,0.6,0.75,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
435,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
435,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
438,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TESTING,,,
438,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
438,0.0,0.8,0.3333333333333333,0.4,0.75,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
438,0.0,0.2857142857142857,0.4444444444444444,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
439,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,TRAINING,,,
439,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
439,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
439,0.0,0.8,0.3333333333333333,0.4,0.25,1,0,0,1,0,0,0,1,0,0,0,0,1,0,TRAINING,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
508,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,TESTING,0.0,0.0,0.0
508,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,TESTING,,,
533,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,-750.0,0.0,0.0
533,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,-9250.0,0.0,0.0
533,0.0,0.7142857142857143,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,-1000.0,0.0,0.0
533,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
534,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,2500.0,0.0,0.0
534,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,-1500.0,0.0,0.0
534,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,-1000.0,0.0,0.0
534,0.0,0.75,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
578,0.0,1.0,1.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,TRAINING,,,
578,0.0,0.0,0.3333333333333333,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
578,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
578,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,TRAINING,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
642,0.0,0.0,0.8888888888888888,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TESTING,0.0,0.0,0.0
642,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TESTING,,,
643,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,500.0,0.0,0.0
643,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,-500.0,0.0,0.0
643,0.0,0.0,0.8888888888888888,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,2000.0,0.0,0.0
643,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
644,0.0,0.0,0.8888888888888888,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,TRAINING,0.0,0.0,0.0
644,0.0,0.25,0.3333333333333333,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,TRAINING,,,
