person,VoteAlongRatio_Film,VoteAlongRatio_FS_IIR,VoteAlongRatio_FS_FSS,VoteAlongRatio_FS_CM,VoteAlongRatio_FS_REB,sex_0,sex_female,sex_male,Year_2012,Year_2014,Year_2016,Year_2018,ethnicity_0,ethnicity_asian,ethnicity_black,ethnicity_hispanic,ethnicity_islander,ethnicity_native,ethnicity_white,party_short_D,party_short_N,party_short_R,MODELING_GROUP,Disney_Donations_Diff,Bloomberg_Donations_Diff,Citadel_Donations_Diff
414,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
415,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
415,0.0,0.6,0.3333333333333333,0.6,0.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
415,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
415,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
416,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
416,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
416,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
416,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
417,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
417,0.3333333333333333,0.2,0.3333333333333333,0.6,0.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
417,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
417,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
418,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
418,0.5,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,-500.0,,0.0
418,0.6666666666666666,0.8,0.3333333333333333,0.6,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,0.0,,0.0
418,0.6,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,0.0,,0.0
419,0.6666666666666666,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,TESTING,,,0.0
419,0.8,0.7142857142857143,0.8888888888888888,1.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,TESTING,,,0.0
419,0.75,0.3333333333333333,1.0,0.7142857142857143,0.3333333333333333,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,TESTING,,,0.0
419,0.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,TESTING,,,
420,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
420,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
420,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
420,0.6666666666666666,0.6,0.3333333333333333,0.6,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
421,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
421,0.3333333333333333,0.6,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
421,0.6,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
421,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
422,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
422,0.0,0.6,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
422,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
422,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
423,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
423,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
423,0.3333333333333333,1.0,0.6666666666666666,0.8,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
423,0.75,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
424,0.5,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,-2000.0,,0.0
424,0.6666666666666666,0.6,0.3333333333333333,0.6,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,0.0,,0.0
424,0.6,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,0.0,,0.0
424,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
425,0.25,0.5,0.3333333333333333,0.5714285714285714,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
425,0.3333333333333333,0.2,0.3333333333333333,0.4,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
425,0.0,0.8571428571428571,0.6666666666666666,0.75,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
425,0.0,0.0,0.3333333333333333,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
426,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
426,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
426,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
426,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
427,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
427,0.6666666666666666,0.6,0.3333333333333333,0.6,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
427,0.6,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
427,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
428,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
428,1.0,1.0,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
428,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
428,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
429,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
429,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
429,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
429,0.8,0.8571428571428571,0.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
430,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
430,0.6666666666666666,0.4,0.3333333333333333,0.6,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
430,0.4,0.7142857142857143,0.8888888888888888,0.75,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
430,0.0,0.25,0.3333333333333333,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
431,0.0,0.0,0.0,0.75,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
431,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
431,0.3333333333333333,0.4,0.3333333333333333,0.6,0.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
431,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
432,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
432,0.0,0.0,0.0,0.75,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
432,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
432,0.0,0.4,0.3333333333333333,0.6,0.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
433,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
433,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
433,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
433,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
434,0.75,0.8333333333333334,0.6666666666666666,0.5714285714285714,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,2250.0,,0.0
434,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,-1250.0,,0.0
434,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,1500.0,,0.0
434,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
435,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
435,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
435,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
435,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
436,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
436,0.6666666666666666,1.0,0.6666666666666666,0.8,0.75,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
436,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
436,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
437,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
437,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,-1000.0,,0.0
437,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,2000.0,,0.0
437,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,0.0,,0.0
438,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
438,0.8,0.7142857142857143,0.0,0.75,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
438,0.75,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
438,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
439,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
439,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
439,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
439,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
440,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
440,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
440,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
440,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
441,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
441,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,0.0,,0.0
441,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,2500.0,,0.0
441,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,-2500.0,,0.0
442,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
442,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
442,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
442,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
443,0.0,0.5,0.0,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
443,0.8,0.7142857142857143,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,-1000.0,,0.0
443,0.6666666666666666,0.4,0.3333333333333333,0.6,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,1000.0,,0.0
443,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,-2000.0,,0.0
444,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
444,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
444,0.8,0.7142857142857143,0.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
444,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
445,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
445,0.6666666666666666,0.6,0.3333333333333333,0.6,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
445,0.2,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
445,0.0,0.0,0.0,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
446,0.0,0.0,0.0,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
446,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
446,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
446,0.0,0.6,0.3333333333333333,0.6,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
447,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,2500.0,,0.0
447,0.6666666666666666,0.4,0.3333333333333333,0.6,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,-1500.0,,0.0
447,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,-1000.0,,0.0
447,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
448,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,2500.0,,0.0
448,0.0,0.4,0.3333333333333333,0.6,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,-1500.0,,0.0
448,0.4,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,-1000.0,,0.0
448,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
449,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
449,0.6,0.8571428571428571,0.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
449,0.5,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
449,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
450,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
450,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
450,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
450,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
451,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
451,0.0,1.0,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
451,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TESTING,,,0.0
451,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TESTING,,,
452,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
452,0.6666666666666666,0.6,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
452,0.8,0.7142857142857143,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
452,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
453,0.8,0.7142857142857143,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
453,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
453,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
453,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
454,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
454,0.0,0.0,0.0,0.75,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
454,0.6666666666666666,0.6,0.3333333333333333,0.6,0.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
454,0.5,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.3333333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
455,0.0,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.3333333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
455,0.0,0.6,0.3333333333333333,0.6,0.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
455,0.0,0.0,0.0,0.75,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
455,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
456,0.75,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,TESTING,,,0.0
456,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,TESTING,,,0.0
456,0.6,0.7142857142857143,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,TESTING,,,0.0
456,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,TESTING,,,
457,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
457,0.4,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
457,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
457,0.6666666666666666,0.6,0.3333333333333333,0.6,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
458,0.0,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
458,0.0,0.6,0.3333333333333333,0.6,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
458,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,TRAINING,,,0.0
458,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,TRAINING,,,
459,0.4,0.8571428571428571,0.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
