person_x,name,VoteAlong113thRatio_FS_IIR,VoteAlong114thRatio_FS_IIR,VoteAlong115thRatio_FS_IIR,VoteAlong116thRatio_FS_IIR,VoteAlong113thRatio_FS_FSS,VoteAlong114thRatio_FS_FSS,VoteAlong115thRatio_FS_FSS,VoteAlong116thRatio_FS_FSS,VoteAlong113thRatio_FS_CM,VoteAlong114thRatio_FS_CM,VoteAlong115thRatio_FS_CM,VoteAlong116thRatio_FS_CM,VoteAlong113thRatio_FS_REB,VoteAlong114thRatio_FS_REB,VoteAlong115thRatio_FS_REB,VoteAlong116thRatio_FS_REB,party_short,Pure_name,LastName,FirstName,ID_NameParty,first,last,party_x,pageid,wikidataid,wikititle,name_y,sex,ethnicity,religion,birth,death,birthplace,deathplace,Number_Sessions_Served,Session_113,Session_114,Session_115,Session_116,disney_donations2012,disney_donations2014,disney_donations2016,disney_donations2018,person_y,party_y,VoteAlong113thRatio_Film,VoteAlong114thRatio_Film,VoteAlong115thRatio_Film,VoteAlong116thRatio_Film
412442,"Rep. Alan Nunnelee [R, 2011-2015]",0.6666666666666666,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,1.0,,,,R, Alan Nunnelee ,Nunnelee,Alan,AlanNunneleeR,,,,,,,,,,,,,,,,,,,,,,,,412442.0,Republican,0.75,,,
412443,"Rep. Steven Palazzo [R, 2011-2022]",0.8333333333333334,1.0,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Steven Palazzo ,Palazzo,Steven,StevenPalazzoR,Steven,Palazzo,R,27586261.0,Q24230,Steven_Palazzo,Steven Palazzo,male,white,,1970-02-21,,"30.4,-89.06667",,4.0,True,True,True,True,,,,,412443.0,Republican,0.5,0.6666666666666666,0.6,0.0
412444,"Rep. Vicky Hartzler [R, 2011-2022]",0.8333333333333334,1.0,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Vicky Hartzler ,Hartzler,Vicky,VickyHartzlerR,Vicky,Hartzler,R,25663335.0,Q375389,Vicky_Hartzler,Vicky Hartzler,female,white,,1960-10-13,,"38.4825,-94.3525",,4.0,True,True,True,True,,,,,412444.0,Republican,0.5,0.6666666666666666,0.6,0.0
412445,"Rep. Billy Long [R, 2011-2022]",0.8333333333333334,0.8,0.8571428571428571,0.5,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,0.3333333333333333,R, Billy Long ,Long,Billy,BillyLongR,,,,,,,,,,,,,,,,,,,,,,,,412445.0,Republican,0.75,0.6666666666666666,0.6,0.0
412446,"Rep. Joseph Heck [R, 2011-2016]",0.8333333333333334,0.6,,,0.6666666666666666,0.3333333333333333,,,0.7142857142857143,0.6,,1.0,0.6666666666666666,0.75,,,R, Joseph Heck ,Heck,Joseph,JosephHeckR,,,,,,,,,,,,,,,,,,,,,,,,412446.0,Republican,0.75,0.6666666666666666,,
412449,"Rep. Jon Runyan [R, 2011-2014]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Jon Runyan ,Runyan,Jon,JonRunyanR,,,,,,,,,,,,,,,,,,,,,,,,412449.0,Republican,0.75,,,
412451,"Rep. Michael Grimm [R, 2013-2014]",0.5,,,,0.6666666666666666,,,,0.5714285714285714,,,1.0,0.6666666666666666,,,,R, Michael Grimm ,Grimm,Michael,MichaelGrimmR,,,,,,,,,,,,,,,,,,,,,,,,412451.0,Republican,0.75,,,
412453,"Rep. Christopher Gibson [R, 2013-2016]",0.8333333333333334,1.0,,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,,1.0,0.6666666666666666,1.0,,,R, Christopher Gibson ,Gibson,Christopher,ChristopherGibsonR,,,,,,,,,,,,,,,,,,,,,,,,412453.0,Republican,0.75,0.6666666666666666,,
412454,"Rep. Richard Hanna [R, 2013-2016]",0.8333333333333334,1.0,,,1.0,0.6666666666666666,,,0.8571428571428571,1.0,,1.0,0.6666666666666666,1.0,,,R, Richard Hanna ,Hanna,Richard,RichardHannaR,,,,,,,,,,,,,,,,,,,,,,,,412454.0,Republican,0.75,0.6666666666666666,,
412457,"Rep. Renee Ellmers [R, 2011-2016]",0.8333333333333334,1.0,,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,,1.0,0.6666666666666666,1.0,,,R, Renee Ellmers ,Ellmers,Renee,ReneeEllmersR,,,,,,,,,,,,,,,,,,,,,,,,412457.0,Republican,0.75,0.3333333333333333,,
412460,"Rep. Bill Johnson [R, 2011-2022]",0.8333333333333334,1.0,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Bill Johnson ,Johnson,Bill,BillJohnsonR,Bill,Johnson,R,29461208.0,Q862215,Bill_Johnson_(Ohio_politician),Bill Johnson,male,white,,1954-11-10,,"34.9525,-78.51056",,4.0,True,True,True,True,0.0,500.0,2000.0,2000.0,412460.0,Republican,0.75,0.6666666666666666,0.8,0.0
412461,"Rep. Steve Stivers [R, 2011-2022]",0.8333333333333334,1.0,0.7142857142857143,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,R, Steve Stivers ,Stivers,Steve,SteveStiversR,Steve,Stivers,R,3182821.0,Q324099,Steve_Stivers,Steve Stivers,male,white,,1965-03-24,,"38.7394,-83.8411",,4.0,True,True,True,True,,,,,412461.0,Republican,0.75,0.6666666666666666,0.8,0.5
412462,"Rep. James Renacci [R, 2011-2018]",0.8333333333333334,0.8,0.42857142857142855,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,0.75,1.0,0.6666666666666666,1.0,1.0,,R, James Renacci ,Renacci,James,JamesRenacciR,,,,,,,,,,,,,,,,,,,,,,,,412462.0,Republican,0.75,0.6666666666666666,0.4,
412463,"Rep. Bob Gibbs [R, 2013-2022]",0.8333333333333334,0.8,0.8571428571428571,0.5,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,0.3333333333333333,R, Bob Gibbs ,Gibbs,Bob,BobGibbsR,Bob,Gibbs,R,2600589.0,Q887945,Bob_Gibbs,Bob Gibbs,male,white,,1954-06-14,,"40.7578,-86.0678",,4.0,True,True,True,True,,,,,412463.0,Republican,0.75,0.6666666666666666,0.8,0.0
412464,"Rep. James Lankford [R, 2011-2014]",0.8333333333333334,,,,0.3333333333333333,,,,0.8571428571428571,,,1.0,0.3333333333333333,,,,R, James Lankford ,Lankford,James,JamesLankfordR,,,,,,,,,,,,,,,,,,,,,,,,412464.0,Republican,0.25,,,
412465,"Rep. Mike Kelly [R, 2011-2018]",0.8333333333333334,0.8,0.8571428571428571,,0.6666666666666666,0.3333333333333333,0.8888888888888888,,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,,R, Mike Kelly ,Kelly,Mike,MikeKellyR,Mike,Kelly,R,28932861.0,Q1431761,Mike_Kelly_(Pennsylvania_politician),Mike Kelly,male,white,,1948-05-10,,"40.86056,-79.89472",,4.0,True,True,True,True,0.0,500.0,0.0,2000.0,412465.0,Republican,0.75,0.6666666666666666,0.6,
412466,"Rep. Patrick Meehan [R, 2011-2018]",0.8333333333333334,0.8,,,0.6666666666666666,0.3333333333333333,,,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,,,R, Patrick Meehan ,Meehan,Patrick,PatrickMeehanR,,,,,,,,,,,,,,,,,,,,,,,,412466.0,Republican,0.75,0.6666666666666666,,
412466,"Rep. Patrick Meehan [R, 2011-2018]",0.8333333333333334,0.8,,,0.6666666666666666,0.3333333333333333,,,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,,,R, Patrick Meehan ,Meehan,Patrick,PatrickMeehanR,,,,,,,,,,,,,,,,,,,,,,,,412466.0,,,,,
412468,"Rep. Tom Marino [R, 2011-2018]",0.8333333333333334,0.8,0.8571428571428571,,0.6666666666666666,0.3333333333333333,0.7777777777777778,,0.7142857142857143,0.6,0.75,1.0,0.6666666666666666,0.75,0.6666666666666666,,R, Tom Marino ,Marino,Tom,TomMarinoR,Tom,Marino,R,29194432.0,Q2439864,Tom_Marino,Tom Marino,male,white,,1952-08-13,,"41.2444,-77.0186",,4.0,True,True,True,True,3000.0,1000.0,1750.0,1500.0,412468.0,Republican,0.75,0.6666666666666666,0.8,
412469,"Rep. Lou Barletta [R, 2011-2018]",0.8333333333333334,0.8,0.7142857142857143,,0.3333333333333333,0.6666666666666666,,,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,,R, Lou Barletta ,Barletta,Lou,LouBarlettaR,,,,,,,,,,,,,,,,,,,,,,,,412469.0,Republican,0.75,0.3333333333333333,0.4,
412472,"Rep. Jeff Duncan [R, 2011-2022]",0.8333333333333334,0.4,0.8571428571428571,0.25,0.3333333333333333,0.0,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,R, Jeff Duncan ,Duncan,Jeff,JeffDuncanR,Jeff,Duncan,R,28875165.0,Q1027026,Jeff_Duncan_(politician),Jeff Duncan,male,white,,1966-01-07,,"34.39667,-82.245",,4.0,True,True,True,True,,,,,412472.0,Republican,0.5,0.6666666666666666,0.4,0.0
412473,"Rep. Trey Gowdy [R, 2011-2018]",0.8333333333333334,0.4,0.7142857142857143,,0.0,0.3333333333333333,,,0.5714285714285714,0.6,1.0,1.0,0.3333333333333333,0.75,1.0,,R, Trey Gowdy ,Gowdy,Trey,TreyGowdyR,,,,,,,,,,,,,,,,,,,,,,,,412473.0,Republican,0.5,0.6666666666666666,0.8,
412474,"Rep. Mick Mulvaney [R, 2011-2017]",0.8333333333333334,0.4,,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.6,,1.0,0.6666666666666666,0.75,,,R, Mick Mulvaney ,Mulvaney,Mick,MickMulvaneyR,,,,,,,,,,,,,,,,,,,,,,,,412474.0,Republican,0.25,0.6666666666666666,,
412475,"Rep. Kristi Noem [R, 2011-2018]",0.8333333333333334,0.8,0.7142857142857143,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,,R, Kristi Noem ,Noem,Kristi,KristiNoemR,,,,,,,,,,,,,,,,,,,,,,,,412475.0,Republican,0.75,0.6666666666666666,0.6,
412476,"Rep. Charles “Chuck” Fleischmann [R, 2011-2022]",0.8333333333333334,0.8,0.7142857142857143,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Charles “Chuck” Fleischmann ,Fleischmann,Charles,CharlesFleischmannR,,,,,,,,,,,,,,,,,,,,,,,,412476.0,Republican,0.75,0.6666666666666666,0.8,0.0
412477,"Rep. Scott DesJarlais [R, 2011-2022]",0.6666666666666666,0.4,0.8571428571428571,0.25,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.5714285714285714,0.6,1.0,1.0,1.0,0.75,1.0,0.3333333333333333,R, Scott DesJarlais ,DesJarlais,Scott,ScottDesJarlaisR,Scott,DesJarlais,R,25435758.0,Q2260839,Scott_DesJarlais,Scott DesJarlais,male,white,,1964-02-21,,"41.59083,-93.62083",,4.0,True,True,True,True,,,,,412477.0,Republican,0.5,0.6666666666666666,0.6,0.0
412478,"Rep. Diane Black [R, 2011-2018]",0.8333333333333334,0.6,0.5714285714285714,,0.6666666666666666,0.3333333333333333,,,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,0.6666666666666666,,R, Diane Black ,Black,Diane,DianeBlackR,,,,,,,,,,,,,,,,,,,,,,,,412478.0,Republican,0.75,0.6666666666666666,0.6,
412479,"Rep. Stephen Fincher [R, 2011-2016]",0.8333333333333334,0.6,,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.6,,1.0,0.6666666666666666,0.75,,,R, Stephen Fincher ,Fincher,Stephen,StephenFincherR,,,,,,,,,,,,,,,,,,,,,,,,412479.0,Republican,0.75,0.3333333333333333,,
412480,"Rep. Bill Flores [R, 2011-2020]",0.8333333333333334,0.6,0.8571428571428571,0.5,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Bill Flores ,Flores,Bill,BillFloresR,Bill,Flores,R,26953920.0,Q862103,Bill_Flores,Bill Flores,male,hispanic,,1954-02-25,,"41.14556,-104.80194",,4.0,True,True,True,True,0.0,0.0,0.0,1000.0,412480.0,Republican,0.5,0.6666666666666666,0.8,0.0
412482,"Rep. Blake Farenthold [R, 2011-2018]",0.8333333333333334,0.6,,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,,,R, Blake Farenthold ,Farenthold,Blake,BlakeFarentholdR,,,,,,,,,,,,,,,,,,,,,,,,412482.0,Republican,0.5,0.6666666666666666,,
412482,"Rep. Blake Farenthold [R, 2011-2018]",0.8333333333333334,0.6,,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,,,R, Blake Farenthold ,Farenthold,Blake,BlakeFarentholdR,,,,,,,,,,,,,,,,,,,,,,,,412482.0,,,,,
412483,"Rep. Edward “Scott” Rigell [R, 2011-2016]",0.8333333333333334,1.0,,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,,1.0,0.6666666666666666,1.0,,,R, Edward “Scott” Rigell ,Rigell,Edward,EdwardRigellR,,,,,,,,,,,,,,,,,,,,,,,,412483.0,Republican,0.75,0.6666666666666666,,
412484,"Rep. Robert Hurt [R, 2011-2016]",0.8333333333333334,0.2,,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.6,,1.0,0.6666666666666666,0.75,,,R, Robert Hurt ,Hurt,Robert,RobertHurtR,,,,,,,,,,,,,,,,,,,,,,,,412484.0,Republican,0.5,0.3333333333333333,,
412485,"Rep. Morgan Griffith [R, 2011-2022]",0.3333333333333333,0.8,0.8571428571428571,0.25,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.3333333333333333,0.75,1.0,0.3333333333333333,R, Morgan Griffith ,Griffith,Morgan,MorganGriffithR,Morgan,Griffith,R,7182245.0,Q1684857,Morgan_Griffith,Morgan Griffith,male,white,anglicanism,1958-03-15,,"39.95278,-75.16361",,4.0,True,True,True,True,500.0,0.0,0.0,0.0,412485.0,Republican,0.5,0.6666666666666666,0.6,0.0
412486,"Rep. Jaime Herrera Beutler [R, 2011-2022]",0.3333333333333333,1.0,0.7142857142857143,0.5,1.0,1.0,0.8888888888888888,0.6666666666666666,0.7142857142857143,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,R, Jaime Herrera Beutler ,Beutler,Jaime,JaimeBeutlerR,Jaime,Beutler,R,14932561.0,Q168592,Jaime_Herrera_Beutler,Jaime Herrera Beutler,female,hispanic,,1978-11-03,,"34.17083,-118.25",,4.0,True,True,True,True,,,,,412486.0,Republican,0.75,0.6666666666666666,0.8,0.0
412487,"Rep. David McKinley [R, 2011-2022]",0.8333333333333334,0.6,0.8571428571428571,0.5,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,0.3333333333333333,R, David McKinley ,McKinley,David,DavidMcKinleyR,David,McKinley,R,28512638.0,Q1175610,David_McKinley,David McKinley,male,white,,1947-03-28,,"40.07028,-80.69861",,4.0,True,True,True,True,,,,,412487.0,Republican,0.5,0.6666666666666666,0.8,0.0
412488,"Rep. Sean Duffy [R, 2011-2019]",0.8333333333333334,0.6,0.8571428571428571,,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,R, Sean Duffy ,Duffy,Sean,SeanDuffyR,Sean,Duffy,R,7979337.0,Q1729888,Sean_Duffy,Sean Duffy,male,white,,1971-10-03,,"46.01,-91.48056",,4.0,True,True,True,True,,,,,412488.0,Republican,0.75,0.3333333333333333,0.6,
412488,"Rep. Sean Duffy [R, 2011-2019]",0.8333333333333334,0.6,0.8571428571428571,,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,R, Sean Duffy ,Duffy,Sean,SeanDuffyR,Sean,Duffy,R,7979337.0,Q1729888,Sean_Duffy,Sean Duffy,male,white,,1971-10-03,,"46.01,-91.48056",,4.0,True,True,True,True,,,,,412488.0,,,,,
412489,"Rep. Reid Ribble [R, 2011-2016]",0.8333333333333334,1.0,,,0.3333333333333333,0.6666666666666666,,,0.7142857142857143,0.8,,1.0,0.3333333333333333,1.0,,,R, Reid Ribble ,Ribble,Reid,ReidRibbleR,,,,,,,,,,,,,,,,,,,,,,,,412489.0,Republican,0.75,0.3333333333333333,,
412500,"Rep. Mark Amodei [R, 2011-2022]",0.8333333333333334,0.6,0.8571428571428571,0.5,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,0.3333333333333333,R, Mark Amodei ,Amodei,Mark,MarkAmodeiR,Mark,Amodei,R,13224106.0,Q23944,Mark_Amodei,Mark Amodei,male,white,,1958-06-12,,"39.16083,-119.75389",,4.0,True,True,True,True,2000.0,0.0,0.0,0.0,412500.0,Republican,0.5,0.6666666666666666,0.6,0.0
412503,"Rep. Thomas Massie [R, 2012-2022]",0.5,0.2,0.8571428571428571,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.4,0.75,1.0,0.3333333333333333,0.75,0.6666666666666666,0.0,R, Thomas Massie ,Massie,Thomas,ThomasMassieR,Thomas,Massie,R,28005891.0,Q2426031,Thomas_Massie,Thomas Massie,male,white,,1971-01-13,,"38.42083,-82.42361",,4.0,True,True,True,True,,,,,412503.0,Republican,0.25,0.3333333333333333,0.0,0.0
412508,"Rep. Tom Cotton [R, 2013-2014]",0.8333333333333334,,,,0.3333333333333333,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Tom Cotton ,Cotton,Tom,TomCottonR,,,,,,,,,,,,,,,,,,,,,,,,412508.0,Republican,0.5,,,
412510,"Rep. Doug LaMalfa [R, 2013-2022]",0.8333333333333334,0.6,0.8571428571428571,0.5,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,0.3333333333333333,R, Doug LaMalfa ,LaMalfa,Doug,DougLaMalfaR,Doug,LaMalfa,R,9434506.0,Q1703840,Doug_LaMalfa,Doug LaMalfa,male,white,,1960-07-02,,"39.51389,-121.3925",,4.0,True,True,True,True,,,,,412510.0,Republican,0.5,0.6666666666666666,0.6,0.0
412513,"Rep. Paul Cook [R, 2013-2020]",0.8333333333333334,1.0,0.8571428571428571,,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Paul Cook ,Cook,Paul,PaulCookR,Paul,Cook,R,9435059.0,Q3408766,Paul_Cook_(politician),Paul Cook,male,white,,1943-03-03,,"41.53667,-72.79472",,4.0,True,True,True,True,,,,,412513.0,Republican,0.75,1.0,0.8,0.0
412515,"Rep. David Valadao [R, 2013-2018]",0.8333333333333334,1.0,0.8571428571428571,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,,R, David Valadao ,Valadao,David,DavidValadaoR,,,,,,,,,,,,,,,,,,,,,,,,412515.0,Republican,0.75,0.6666666666666666,0.8,
412525,"Rep. Ted Yoho [R, 2013-2020]",0.8333333333333334,0.4,0.7142857142857143,0.25,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,0.75,1.0,0.3333333333333333,0.75,1.0,0.0,R, Ted Yoho ,Yoho,Ted,TedYohoR,Ted,Yoho,R,35461981.0,Q3090476,Ted_Yoho,Ted Yoho,male,white,catholicism,1955-04-13,,"44.9733,-93.2643",,4.0,True,True,True,True,,,,,412525.0,Republican,0.75,0.6666666666666666,0.4,0.0
412526,"Rep. Ron DeSantis [R, 2013-2018]",0.8333333333333334,0.4,,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.6,0.75,1.0,0.3333333333333333,0.75,1.0,,R, Ron DeSantis ,DeSantis,Ron,RonDeSantisR,,,,,,,,,,,,,,,,,,,,,,,,412526.0,Republican,0.5,0.3333333333333333,,
412526,"Rep. Ron DeSantis [R, 2013-2018]",0.8333333333333334,0.4,,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.6,0.75,1.0,0.3333333333333333,0.75,1.0,,R, Ron DeSantis ,DeSantis,Ron,RonDeSantisR,,,,,,,,,,,,,,,,,,,,,,,,412526.0,,,,,
412528,"Rep. Trey Radel [R, 2013-2014]",,,,,,,,,,,,1.0,,,,,R, Trey Radel ,Radel,Trey,TreyRadelR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412531,"Rep. Doug Collins [R, 2013-2020]",0.8333333333333334,0.8,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.5714285714285714,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Doug Collins ,Collins,Doug,DougCollinsR,Doug,Collins,R,36893778.0,Q3162841,Doug_Collins_(politician),Doug Collins,male,white,,1966-08-16,,"34.3044,-83.8339",,4.0,True,True,True,True,0.0,2250.0,1000.0,2500.0,412531.0,Republican,0.75,0.6666666666666666,0.8,0.0
412536,"Rep. Rodney Davis [R, 2013-2022]",0.8333333333333334,1.0,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Rodney Davis ,Davis,Rodney,RodneyDavisR,Rodney,Davis,R,35907710.0,Q134035,Rodney_Davis_(politician),Rodney L. Davis,male,white,,1970-01-05,,"41.59083,-93.62083",,4.0,True,True,True,True,,,,,412536.0,Republican,0.75,0.6666666666666666,0.8,0.0
412538,"Rep. Jackie Walorski [R, 2013-2022]",0.8333333333333334,1.0,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,0.75,1.0,0.3333333333333333,R, Jackie Walorski ,Walorski,Jackie,JackieWalorskiR,Jackie,Walorski,R,7426512.0,Q3157413,Jackie_Walorski,Jackie Walorski,female,white,protestantism evangelical,1963-08-17,,"41.67639,-86.25028",,4.0,True,True,True,True,,,,,412538.0,Republican,0.75,0.6666666666666666,0.8,0.0
412539,"Rep. Susan Brooks [R, 2013-2020]",0.8333333333333334,1.0,0.8571428571428571,0.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Susan Brooks ,Brooks,Susan,SusanBrooksR,Susan,Brooks,R,35769832.0,Q3225324,Susan_Brooks,Susan Brooks,female,white,,1960-08-25,,"41.36699,-85.05886",,4.0,True,True,True,True,0.0,0.0,2000.0,1000.0,412539.0,Republican,0.75,0.6666666666666666,0.8,0.0
412540,"Rep. Luke Messer [R, 2013-2018]",0.6666666666666666,0.8,0.7142857142857143,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,0.75,1.0,0.6666666666666666,1.0,1.0,,R, Luke Messer ,Messer,Luke,LukeMesserR,,,,,,,,,,,,,,,,,,,,,,,,412540.0,Republican,0.75,0.6666666666666666,0.8,
412541,"Rep. Garland “Andy” Barr [R, 2013-2022]",0.8333333333333334,0.8,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Garland “Andy” Barr ,Barr,Garland,GarlandBarrR,,,,,,,,,,,,,,,,,,,,,,,,412541.0,Republican,0.75,0.6666666666666666,0.8,0.0
412547,"Rep. Kerry Bentivolio [R, 2013-2014]",0.8333333333333334,,,,0.3333333333333333,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Kerry Bentivolio ,Bentivolio,Kerry,KerryBentivolioR,,,,,,,,,,,,,,,,,,,,,,,,412547.0,Republican,0.5,,,
412548,"Rep. Ann Wagner [R, 2013-2022]",0.8333333333333334,1.0,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Ann Wagner ,Wagner,Ann,AnnWagnerR,Ann,Wagner,R,2592512.0,Q3917251,Ann_Wagner,Ann Wagner,female,white,,1962-09-13,,"38.61667,-90.2",,4.0,True,True,True,True,0.0,0.0,2500.0,0.0,412548.0,Republican,0.75,0.6666666666666666,0.8,0.0
412549,"Rep. Steve Daines [R, 2013-2014]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,R, Steve Daines ,Daines,Steve,SteveDainesR,,,,,,,,,,,,,,,,,,,,,,,,412549.0,Republican,0.75,,,
412550,"Rep. Richard Hudson [R, 2013-2022]",0.8333333333333334,0.4,0.7142857142857143,0.5,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.0,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,R, Richard Hudson ,Hudson,Richard,RichardHudsonR,Richard,Hudson,R,36893920.0,Q3956999,Richard_Hudson_(American_politician),Richard Hudson,male,white,,1971-11-04,,"36.67495,-76.9308",,4.0,True,True,True,True,2000.0,0.0,1000.0,0.0,412550.0,Republican,0.75,0.6666666666666666,0.8,0.0
412551,"Rep. Robert Pittenger [R, 2013-2018]",0.8333333333333334,0.8,0.7142857142857143,,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,,R, Robert Pittenger ,Pittenger,Robert,RobertPittengerR,,,,,,,,,,,,,,,,,,,,,,,,412551.0,Republican,0.75,0.6666666666666666,0.8,
412552,"Rep. Mark Meadows [R, 2013-2020]",0.8333333333333334,0.6,0.8571428571428571,,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.0,0.7142857142857143,0.6,1.0,1.0,1.0,0.75,1.0,0.3333333333333333,R, Mark Meadows ,Meadows,Mark,MarkMeadowsR,Mark,Meadows,R,36888036.0,Q3956796,Mark_Meadows_(North_Carolina_politician),Mark Meadows,male,white,,1959-07-28,,"49.15972,5.38278",,4.0,True,True,True,True,,,,,412552.0,Republican,0.5,0.6666666666666666,0.2,
